prefecture,year,population,capital,region,estimated_area,island
Shimane-ken,1884,678813,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1885,682536,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1886,684856,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1886.9167,684257,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1887.9167,688127,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1888.9167,692101,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1889.9167,695782,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1890.9167,697878,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1891.9167,700665,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1892.9167,703256,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1893.9167,702301,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1894.9167,700921,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1895.9167,705674,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1896.9167,706028,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1897.9167,709065,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1898.9167,716586,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1903.9167,731295,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1908.9167,738048,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1913.9167,758754,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1918.9167,717530,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1920.75,714712,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1925.75,722402,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1930.75,739507,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1935.75,747119,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1940.75,740940,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1944.25,729819,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1945.8333,860275,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1946.3333,848995,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1947.75,894267,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1948.5833,903576,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1950.75,912551,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1955.75,929066,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1960.75,888886,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1965.75,821620,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1970.75,773575,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1975.75,768886,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1980.75,784795,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1985.75,794629,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1990.75,781021,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,1995.75,771441,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,2000.75,761503,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,2005.75,742223,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,2010.75,717397,Matsue-shi,Chugoku,6707.96,Honshu
Shimane-ken,2015.75,694188,Matsue-shi,Chugoku,6707.96,Honshu
Shizuoka-ken,1872.1667,1123015,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1873,1128572,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1874,1131527,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1875,1152198,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1876,1160036,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1877,968814,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1878,976405,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1879,980766,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1880,970022,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1881,972265,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1882,980793,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1883,985881,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1884,982512,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1885,991127,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1886,1002693,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1886.9167,1019301,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1887.9167,1038941,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1888.9167,1058226,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1889.9167,1070841,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1890.9167,1084562,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1891.9167,1094476,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1892.9167,1105875,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1893.9167,1117127,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1894.9167,1128584,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1895.9167,1148653,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1896.9167,1162613,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1897.9167,1175982,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1898.9167,1200322,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1903.9167,1293470,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1908.9167,1376048,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1913.9167,1483712,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1918.9167,1591772,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1920.75,1550387,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1925.75,1671217,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1930.75,1797805,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1935.75,1939860,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1940.75,2017860,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1944.25,2027856,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1945.8333,2220358,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1946.3333,2260059,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1947.75,2353005,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1948.5833,2407102,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1950.75,2471472,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1955.75,2650435,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1960.75,2756271,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1965.75,2912521,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1970.75,3089895,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1975.75,3308799,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1980.75,3446804,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1985.75,3574692,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1990.75,3670840,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,1995.75,3737689,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,2000.75,3767393,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,2005.75,3792377,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,2010.75,3765007,Shizuoka-shi,Chubu,7780.5,Honshu
Shizuoka-ken,2015.75,3701181,Shizuoka-shi,Chubu,7780.5,Honshu
Tochigi-ken,1872.1667,623058,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1873,626994,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1874,636348,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1875,648503,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1876,665724,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1877,543245,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1878,550271,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1879,570843,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1880,581358,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1881,593383,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1882,600627,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1883,609000,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1884,627441,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1885,635751,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1886,641420,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1886.9167,655880,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1887.9167,670042,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1888.9167,684341,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1889.9167,699121,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1890.9167,713362,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1891.9167,722510,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1892.9167,731893,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1893.9167,744426,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1894.9167,751874,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1895.9167,767478,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1896.9167,781864,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1897.9167,798946,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1898.9167,829630,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1903.9167,912274,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1908.9167,977437,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1913.9167,1044177,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1918.9167,1103333,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1920.75,1046479,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1925.75,1090428,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1930.75,1141737,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1935.75,1195057,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1940.75,1206657,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1944.25,1203679,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1945.8333,1546355,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1946.3333,1503619,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1947.75,1534311,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1948.5833,1557860,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1950.75,1550462,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1955.75,1547580,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1960.75,1513624,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1965.75,1521656,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1970.75,1580021,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1975.75,1698003,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1980.75,1792201,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1985.75,1866066,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1990.75,1935168,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,1995.75,1984390,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,2000.75,2004817,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,2005.75,2016631,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,2010.75,2007683,Utsunomiya-shi,Kanto,6408.28,Honshu
Tochigi-ken,2015.75,1974671,Utsunomiya-shi,Kanto,6408.28,Honshu
Tokushima-ken,1872.1667,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1873,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1874,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1875,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1876,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1877,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1878,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1879,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1880,NA,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1881,637550,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1882,642172,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1883,649616,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1884,651109,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1885,651731,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1886,656064,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1886.9167,661548,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1887.9167,670963,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1888.9167,676154,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1889.9167,681863,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1890.9167,683994,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1891.9167,682225,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1892.9167,682398,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1893.9167,679046,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1894.9167,670745,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1895.9167,674976,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1896.9167,675570,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1897.9167,676694,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1898.9167,688123,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1903.9167,707545,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1908.9167,720888,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1913.9167,742320,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1918.9167,744088,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1920.75,670212,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1925.75,689814,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1930.75,716544,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1935.75,728748,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1940.75,718717,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1944.25,703260,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1945.8333,835763,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1946.3333,829405,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1947.75,854811,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1948.5833,869290,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1950.75,878511,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1955.75,878109,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1960.75,847274,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1965.75,815115,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1970.75,791111,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1975.75,805166,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1980.75,825261,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1985.75,834889,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1990.75,831598,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,1995.75,832427,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,2000.75,824108,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,2005.75,809950,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,2010.75,785491,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokushima-ken,2015.75,756063,Tokushima-shi,Shikoku,4146.74,Shikoku
Tokyo-to,1872.1667,779361,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1873,813504,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1874,830935,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1875,855270,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1876,1081585,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1877,877049,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1878,881443,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1879,953776,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1880,957144,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1881,979109,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1882,987911,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1883,999623,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1884,1217542,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1885,1233843,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1886,1276506,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1886.9167,1455647,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1887.9167,1509757,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1888.9167,1559517,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1889.9167,1628551,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1890.9167,1486671,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1891.9167,1500026,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1892.9167,1519583,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1893.9167,1790731,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1894.9167,1829583,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1895.9167,1867913,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1896.9167,1907174,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1897.9167,1948581,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1898.9167,2101784,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1903.9167,2532677,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1908.9167,3053946,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1913.9167,3145365,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1918.9167,3719335,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1920.75,3699428,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1925.75,4485144,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1930.75,5408678,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1935.75,6369919,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1940.75,7354971,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1944.25,7271001,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1945.8333,3488284,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1946.3333,4183072,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1947.75,5000777,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1948.5833,5417871,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1950.75,6277500,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1955.75,8037084,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1960.75,9683802,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1965.75,10869244,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1970.75,11408071,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1975.75,11673554,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1980.75,11618281,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1985.75,11829363,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1990.75,11855563,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,1995.75,11773605,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,2000.75,12064101,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,2005.75,12576601,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,2010.75,13159388,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo-to,2015.75,13513734,Shinjuku-ku,Kanto,2188.67,Honshu
Tottori-ken,1872.1667,385531,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1873,386186,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1874,388861,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1875,392589,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1876,395632,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1877,NA,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1878,NA,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1879,NA,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1880,NA,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1881,NA,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1882,380915,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1883,379747,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1884,381300,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1885,381838,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1886,383241,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1886.9167,386083,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1887.9167,390061,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1888.9167,394333,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1889.9167,399060,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1890.9167,401697,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1891.9167,403589,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1892.9167,405725,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1893.9167,404321,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1894.9167,404111,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1895.9167,407650,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1896.9167,411585,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1897.9167,412965,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1898.9167,421020,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1903.9167,435959,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1908.9167,441142,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1913.9167,470674,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1918.9167,465281,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1920.75,454675,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1925.75,472230,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1930.75,489266,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1935.75,490461,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1940.75,484390,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1944.25,476284,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1945.8333,563220,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1946.3333,557429,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1947.75,587606,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1948.5833,592863,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1950.75,600177,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1955.75,614259,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1960.75,599135,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1965.75,579853,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1970.75,568777,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1975.75,581311,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1980.75,604221,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1985.75,616024,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1990.75,615722,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,1995.75,614929,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,2000.75,613289,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,2005.75,607012,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,2010.75,588667,Tottori-shi,Chugoku,3507.28,Honshu
Tottori-ken,2015.75,573648,Tottori-shi,Chugoku,3507.28,Honshu
Toyama-ken,1872.1667,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1873,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1874,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1875,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1876,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1877,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1878,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1879,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1880,NA,Toyama-shi,Chubu,4247.61,Honshu
